,user_id,item_id,story,casting,direction,images,music,rating
329,IKyAPZqVfXuREjM-/,335926,2,4,4,4,4,4.0
330,3h.pJq2CeiM_LvhbPA--/,327066,4,5,4,4,4,4.0
331,vVR4cAedbxFeZROMRA--/,324826,2,1,1,1,1,1.0
332,z8HNaBKbfDfhwnJF3Ze.dzLI/,330300,3,4,3,5,4,3.0
333,A3FMQ_SRehEbehG_qKid/,325438,4,4,3,3,3,4.0
334,.DTfRxmPdCMotDK2asOdnTfdgbibWJWx/,338537,3,4,3,3,3,3.0
335,69pVJD6XeCFgdY9RR8ug.ZpF/,323400,4,5,5,5,5,4.0
336,2dcgjYabdBF9PrJHcA--/,85364,5,4,4,4,4,5.0
337,3MxaxDmXcS.f24RH7g--/,324826,5,4,5,5,5,5.0
338,2PO6j6SFZDsveRk0_9rLbA1l/,330085,4,4,4,5,3,4.0
339,sIWyceWbSiYPXfrJNVHO/,337556,2,3,2,4,5,4.0
340,Z27.nveVfScrqOIz7ooYBw--/,329231,2,3,1,2,2,2.0
341,CrCP8c6eYi_MjxDGv8yH/,347810,3,4,4,4,3,3.0
342,vCna3eiFfStaDwaqwv85jj0-/,326032,3,5,3,4,5,4.0
343,0K0n5.6EdDpROKA-/,334821,4,4,4,3,3,4.0
344,_cejc82XJT14TQ--/,345554,5,4,5,5,3,5.0
345,lTdBGgaCdCd0AFz.yJv.vA--/,338475,5,5,4,0,3,4.0
346,1z5kKbaEbDucj9ib/,334089,5,4,5,5,4,5.0
347,BYJPDYCbejyCzZ9jxIRJ/,347598,5,5,4,5,5,5.0
348,8kfXiLCSejvum0maBcFU/,346341,4,3,4,3,3,4.0
349,4Z7V54SPdD0Nt6ymIvQd_4U-/,334832,3,4,2,2,2,3.0
350,vnssRYOdYDyGFVhQ0WJMmiJAY6S0/,335800,1,3,2,3,1,2.0
351,pNI6WKSEdCbGBpMuqA--/,344686,3,3,3,5,4,4.0
352,zYV3tTGFYSe0w.2waekZudSAi5T_w4o7fSLPXvoVYZIV9V81/,159712,5,5,4,5,3,5.0
353,YV880k2Pej1Wn.twxInzfUI-/,334095,4,3,3,3,3,3.0
354,hYithQSUdy_rKtjl2eU-/,327253,2,5,3,3,3,3.0
355,785xHnqadHy6B7x9P2g-/,18502,4,5,3,3,3,4.0
356,UII_q2CVfS_cvjjTRwVP64rm/,326671,3,5,3,3,4,4.0
357,RrlThTCVfTt2rnj57Q--/,338078,2,4,1,1,4,2.0
358,qN6q2UecfCAJZEZzSzNr/,329807,4,5,4,5,5,5.0
359,XyAsPrqMYyMReOXVoA--/,320287,3,4,3,4,3,3.0
360,cXB8n.GbdDoGY99N2A--/,340406,1,3,1,1,1,1.0
361,KYwv6L2PYCMiIFzfWbs-/,337733,1,4,5,5,5,4.0
362,ouzLbHaSdDwQCd.3Sg--/,329926,2,4,2,4,3,3.0
363,vIHzS32beH7xmZdzVQ--/,326362,3,4,3,4,4,3.0
364,8ocj1Q2CdCWanw4tLWc-/,335616,4,5,5,5,4,4.0
365,YDX8HteXdytckRTw/,346405,5,4,4,4,4,5.0
366,aCo9GS6Bdz6Cr2vqpg--/,329945,3,2,4,4,2,3.0
367,pcC9g7ucfDxgbItPqqc-/,324192,3,5,5,5,5,5.0
368,9dE_81adezcP6P4-/,341530,5,4,4,4,4,4.0
369,4_iGrneVfS8G4ZBoeFti5w--/,327271,4,5,3,4,4,4.0
370,h.P9nmmXbzt2vi_mCtHQ/,321099,4,5,4,4,4,4.0
371,KRuaqA.Gejxbv1qyQQgZ/,333520,3,4,4,4,3,4.0
372,o2g0t8SSdy9DIwhq/,325401,4,5,4,3,3,4.0
373,PiOvYlKdejreI1Ky/,239765,2,5,5,5,5,4.0
374,cvslIuWbdC2GXGbhnOk-/,325904,3,4,4,4,3,4.0
375,4_iGrneVfS8G4ZBoeFti5w--/,328271,4,5,5,4,5,5.0
376,i4ycDf6XfBGbnjBWuEdFWUw-/,340064,1,4,1,2,2,1.0
377,3ME1GVKHfy2d_P069g--/,325904,4,3,5,4,5,4.0
378,Z8.KfSKYdCXE2AgTH2YM_w--/,334820,2,3,3,4,3,2.0
379,WQZBwEqXJHnAhuObVwU-/,326726,3,4,2,1,2,2.0
380,qLA74FqedDzo3kcJNCLR/,342205,2,5,4,3,3,3.0
381,mnP84Z.cfCDBceo7aeE-/,24129,5,5,5,5,4,5.0
382,UZQyJaSXdi1bOUKFag0DFMo-/,322281,4,5,4,5,4,5.0
383,K6drRguFeiAphDQIk2PgC4ph5Q--/,323363,5,5,5,5,4,5.0
384,DyLXHLaFfSeXZY8d8ZwHYNyfzLyP6sKyHw--/,330690,3,2,3,4,3,2.0
385,i2Xb5JaRSjda21w1/,327457,1,5,5,5,5,2.0
386,T_utKIycZj0v0YuCQU7O7O4-/,323223,4,5,4,3,3,4.0
387,3D636qKFeiBAK9LSdNUfkIlRww--/,333522,3,3,1,3,2,2.0
388,jm5YHNeFcCfJ48l3pf75WMX2ZjVmAQ--/,2973,5,5,4,4,4,5.0
389,fhwEJYGFYCUO1SG5dKLkXCt1/,240799,5,5,5,5,4,5.0
390,BS8XC1CBciRDqu0X0g--/,161119,5,5,5,4,5,4.0
391,zNdVAwiVdCI1EKAXqjMZdQ--/,240710,4,4,4,5,4,4.0
392,VMvkmC2cfCnRPfb1zWaCwjSOuWoED7iS/,140401,3,4,4,3,3,3.0
393,YzyKGs6TcSKsKDZtK1bu/,335872,3,4,4,4,4,4.0
394,DHSfSZiefDq9HGkylQ--/,329547,3,5,3,3,3,4.0
395,sw4USoqdeiXmMKKKzkD2RdabpPfWCQ--/,336717,2,4,3,3,1,2.0
396,515y02SdeCWiks8I8tyZX9M-/,332747,3,3,1,4,4,3.0
397,EV8tTLudbCHInEhtG.mN5RKdsBae/,329978,2,2,1,2,1,2.0
398,MTZicsSPcTkeaYeW2A--/,342158,2,5,3,3,3,2.0
399,YctoSnWBfCLwvbkfFC9UPIVe.w--/,339117,3,3,4,4,3,4.0
400,OXv_nqSUcC_Wxt6ubMd1TG7m5w--/,323982,5,5,5,4,4,5.0
401,0PZhII.ZcS95ShkrdBAfJaRm/,22155,5,5,5,4,4,5.0
402,PDY2YGmCeiPUiZG9zK0-/,27724,5,5,5,4,4,5.0
403,ReVjecmYcDxwhndaTH4-/,2753,4,4,3,3,3,4.0
404,XND2WO6ddDmk2OKi5xtvuQ--/,333967,0,0,0,1,0,1.0
405,63TN6Q6ELTcrkKEYvhk-/,322048,4,4,5,4,5,4.0
406,BW5CCPqafCprJdnNAwk-/,323085,4,5,4,4,3,4.0
407,Et.CmwWEdynBBs6EeA--/,335872,1,1,2,2,2,2.0
408,RVpIR2GXeCEhermArTdlhU3tP1gxhr9ksQ--/,339915,2,3,1,1,3,2.0
409,lFQNtFOGfCCukhZA2QF7UH8-/,327082,1,2,1,2,1,1.0
410,1Eb5pROQfCCxKCmtC4Er7Lo-/,325478,3,4,3,3,3,3.0
411,GftuNWaPej1aUpnyGeBaFTM-/,328359,5,4,5,5,5,5.0
412,jhFoLhOacCHLk6MnmGcG_4ukCg--/,337910,5,1,2,2,2,3.0
413,0rmIN9GFZS.lVwhvUzKLukaZnO_quQ--/,346540,3,5,5,4,5,4.0
414,gt4rAj6XcS_TLWxpcS5yv.qHRTo-/,333162,4,5,3,3,3,4.0
415,_v0Y7FqbeCQYlABN6KiXYw--/,338382,5,5,5,4,5,5.0
416,WUA9kaCFdCHRh0ADiRwW5qQ-/,323400,2,2,2,2,4,2.0
417,5OqNqnmHdCNV.7XODg--/,334212,2,4,2,2,2,2.0
418,UoimD2KbZCRxnDeqPw--/,337257,1,3,2,3,2,2.0
419,X1fRmIiDeyogNu.r/,335567,3,4,3,4,4,4.0
420,03FvPaWbdDZS9uPGVw--/,322605,2,3,2,2,3,3.0
421,X8u16tuUeSHq_fcjxNae76II/,341728,5,5,4,5,4,5.0
422,IGHOLsmbdD19.xrYyIx1YNaNAg--/,160062,5,5,5,4,4,5.0
423,_cejc82XJT14TQ--/,342683,5,5,5,4,3,5.0
424,UqTy8G2efCP27pxoeIg-/,334777,2,3,3,3,2,3.0
425,qTJYbiGXeyp4VzI_eoE-/,342621,4,5,5,4,3,5.0
426,VqZHLwyHZyTFRtKTBw--/,348248,2,3,4,5,4,3.0
427,RbYg2rOCfiW4Og--/,13782,4,5,4,4,4,5.0
428,7nvjrtORYCCCaaMU9XSr_WFSoGc-/,325097,4,4,3,4,3,4.0
429,2R5l1..ddDS7r5WWqDYODw--/,340849,5,5,5,4,2,4.0
430,yHAPodyRZyvTMD.0ZNB3PnkLtpE-/,328478,3,4,2,3,3,3.0
431,Ti4puVqbfCIUvfFLY.AAfg--/,83911,4,5,5,5,5,5.0
432,Odi4fDebcHan08Q-/,324287,3,3,3,5,5,5.0
433,31lWp.KbeiA3pqPkqIew1mGl.w--/,325627,1,3,1,2,2,1.0
434,mwVlUoqbdDqrjCrrGFxg/,329767,4,4,4,5,1,4.0
435,eudMj.iXYCm0fRJicdBXuH5a/,337733,2,3,4,4,4,3.0
436,kZSpFAqdbCNaaXyKTQ--/,241741,5,3,4,5,2,4.0
437,ntrLX46BeiCtj4Mu_c5GLzE-/,340019,3,3,3,3,5,3.0
438,FM1KGvqSeiCod6_8uJoqryRQLX26/,334421,1,1,1,2,1,1.0
439,3_8hbnWeYCDuTS4b_ETawAI.FZf8Cw--/,321635,1,3,1,1,1,1.0
440,p0hEiLCVfS9.6_qPO55P/,335408,3,3,2,2,2,2.0
441,D_X2dD.TfyeWdOxcJjc-/,338757,2,1,2,2,1,2.0
442,_x3bHrSXdiGJjMLadOiH/,339843,4,5,4,4,4,4.0
443,LbraAgiPdCMIKtM7LFWH/,338827,3,2,2,1,2,1.0
444,VMvkmC2cfCnRPfb1zWaCwjSOuWoED7iS/,338323,3,3,4,4,3,3.0
445,ICMYpXOefDyA1xeHMf__/,334516,2,2,2,4,3,2.0
446,zPLGjhiPdCUNQMHjY90qwQ--/,332755,5,5,5,4,5,5.0
447,TRP9VlaXeiXvzaI0qQ--/,345152,1,3,1,1,1,1.0
448,hGWUzHeUdCKG3FW7UNLt/,343085,3,5,4,5,5,5.0
449,cHrlgEObdDzliJQlEA--/,328806,4,4,4,4,3,4.0
450,XU1maTiUdiMlikX.9DDt9Q--/,342793,3,3,4,5,3,4.0
451,qVzLo2.SdjwicYCiAQ--/,327066,4,5,5,5,4,5.0
452,.pNWTK6dYCNuoeUC7sUtjgIE6wDiKVZF/,328546,5,5,1,1,1,3.0
453,MS0qjpiddDSRcwNmQhk-/,332755,2,4,2,1,1,2.0
454,zHP9KWqfey.g.DtGuE_2/,325136,3,4,3,3,3,3.0
455,MoSLA_qceivSSupJjbQRnkuty7Y-/,339108,5,4,4,4,5,5.0
456,ZzgPH7GXZydItALkjkw-/,336015,4,3,3,2,2,3.0
457,NOgMNACVdDq3efr2wd_1Rg--/,333833,3,4,5,5,3,3.0
458,DvdAjK6bdHyQ0iUsQA--/,336193,2,3,2,2,2,2.0
459,jOMcsPOVejwxWylJHjw-/,326362,1,0,1,4,4,1.0
460,KRbjgfmZfi84kGRdMj7VUe4T/,328681,2,4,2,2,3,2.0
461,tVtjHG.bcDorU4TN4Tg9fYc-/,336736,5,5,5,4,5,5.0
462,IEKtUPWFcDzdsJt345I-/,341611,3,4,4,3,4,4.0
463,eYVOSqyPejylRF7kD7vl/,321622,5,5,5,5,3,5.0
464,cZ9sBzCbejjqTlKpPgztTg--/,340799,4,5,5,4,4,5.0
465,pWZnereGfiS4yoKweg--/,24802,4,4,3,3,3,4.0
466,074BQmibeiNwNnM.4yfZ_S4-/,348129,1,4,2,2,3,1.0
467,7aZ_j7aFei1BhoWPn.09IYt0FQ--/,329293,2,4,3,3,4,2.0
468,PaTX_C2edyPv_HE-/,322498,1,3,1,1,1,1.0
469,LDYkMWOYZDn6yAZtdg--/,332756,5,4,1,3,5,4.0
470,ApUFGVeFcCfukx1Ij2c-/,136157,5,5,5,4,4,5.0
471,IbPXa0aUYCCy_q3DMA--/,325423,4,3,4,3,2,3.0
472,j6gj7E.FYCf_bJAr6Y4Osw--/,340955,4,5,5,5,5,5.0
473,wDyqpV.eZDfAJyjtEA--/,326744,4,5,3,4,5,5.0
474,MQWVh8uEdDqM6uLu/,333494,1,1,2,1,1,1.0
475,WgelWnmUeyahczngWQ--/,341009,1,3,2,4,2,3.0
476,MNllNLuVZxEgHKHwAKR5/,162615,4,4,5,4,3,5.0
477,_7X8DjqVfTtr1XvXLOic/,327495,2,3,3,5,4,3.0
478,ZdZoJQqCfj2xKNy0Niyrff.w/,13006,5,5,4,4,4,4.0
479,Hs3p2MCSZysJ0ccq2CZigaTI/,343711,4,5,5,5,5,5.0
480,XDvojPOTYSExUxZRFbP094g-/,338090,4,5,5,5,4,4.0
481,2WYZvlSdZyvOwO59qWg-/,320662,4,5,3,5,4,3.0
482,W0dBNfSUYTyAuDTxXw--/,323416,3,2,2,3,1,3.0
483,3..KrnaQYCNZY0u.61o-/,338943,4,5,5,5,5,5.0
484,rXRKljuGfCDd_oX7Ec1Xw468pcCXBcw-/,330912,3,4,4,3,3,4.0
485,q4lNh_2bei367_4uOWDa5RMn/,336193,2,1,2,3,3,1.0
486,Y0aGDsWEbC8CQCSNog--/,329623,5,5,5,4,4,5.0
487,bGcrca2YdCtwqTZd40w-/,332472,4,4,4,5,5,4.0
488,h3ukL4iPeiUogYzAUg--/,325029,3,4,3,3,3,3.0
489,b6bVAhmedD4t_Vg.HPUjh8bmoZ0-/,324416,5,4,4,5,5,5.0
490,CK8w3QSbdDZ9QEiUFfBaUQ--/,329675,2,3,2,2,3,4.0
491,uFsixsCReyhVYuSibg--/,2753,5,4,5,5,4,5.0
492,RrlThTCVfTt2rnj57Q--/,341569,5,4,5,5,4,4.0
493,WGrpYEiYdCx4BE6KN1WWxmB3FvYvwP01ak3z5Mk-/,23363,5,5,5,5,4,5.0
494,hIigDeOacCPbEHRfcA1VRDtmLg--/,159712,4,5,5,4,3,5.0
495,6W17KSKScCJ8Mawf7uDGIuM-/,320823,3,4,1,4,5,3.0
496,KfJr1CKPdCbeby5K/,342205,5,5,4,5,5,5.0
497,._dfZDSCcD5sXBDkcVm2/,332894,1,5,5,5,5,1.0
498,F.Av50SPdCrn3UBHMg--/,324357,4,4,3,4,3,4.0
499,LWyfyNCFdCdtHq0izA--/,328843,4,4,4,3,3,4.0
500,TV2ixbmFdCMchcvNPlMb.eQ-/,327928,5,5,5,4,4,5.0
501,_wPIIxacdCmfdysbiLz54D8-/,336922,3,3,2,2,2,2.0
502,RdLn3OeCeiOwfCz4fZ4WIQ--/,341610,1,2,1,1,1,1.0
503,qL9UciKefDwDZu_fxYlL/,335800,4,5,4,4,4,5.0
504,WgdIJuKXZTyPSk_y8H4CMGmI/,330813,2,4,4,4,4,2.0
505,WAExHMeYSiE.S2.MJZH7/,327271,5,4,4,4,5,5.0
506,8Rxc4.uddDTJShAje9VgvO_B/,324563,4,4,4,5,3,5.0
507,gz9UB72XfiXHhm6ejg--/,329623,3,5,4,4,5,4.0
508,XUnej9.XdiYzUgnq/,339056,1,3,1,1,1,1.0
509,crkyYiKCYTpDo5L3D.GvhQ--/,333017,4,4,4,5,3,4.0
510,VUxIUgqbfDdZFafraDeemXs-/,324826,3,5,5,5,5,4.0
511,6TChjhuPej0vPY4tCPWX40CP/,343694,4,5,4,5,4,4.0
512,VG2w.PqSfCme7xFa3P53iA--/,335605,5,5,4,5,5,5.0
513,GV3LJByadDQer4oBgfIGOw--/,341516,3,4,4,3,2,3.0
514,uaH7.cqQdCcg1pxdaw--/,326664,1,3,1,1,3,1.0
515,E9_hNmiCej5kbVF7KwDs/,324138,4,5,5,5,5,5.0
516,F.Av50SPdCrn3UBHMg--/,25717,4,4,4,4,5,4.0
517,izyMyUuGdDuMPY__j0wXHdk-/,346688,4,4,1,4,3,4.0
518,ZBY7RHiVd3ntrTkTyRYE/,237091,2,4,2,2,2,2.0
519,SS2lAxaVei3X7nsYiqY4Pg--/,328168,4,3,3,4,3,3.0
520,_zOk1eOdejudNFT8zIyy/,328687,3,2,3,3,3,2.0
521,rk67zsWXZztdP2387Hq39A--/,234897,4,5,5,4,4,4.0
522,u1b.R_2VZyrpBC7.SQ--/,324051,3,4,2,3,3,4.0
523,TtYc3gaPYDpKPLN90XRo/,340852,4,5,4,5,5,4.0
524,bJcdqImebSqQXTV.9Q--/,328807,5,4,5,5,4,5.0
525,5Q99WL2Yej6hzJFNrxv_t703sQ--/,323423,3,4,3,4,3,3.0
526,H6PaDxeUfCkCGSQSW86BcgsTi7F.FeX6W60G/,321822,5,5,5,5,3,5.0
527,FbZxPA6deiWfOs8Yh1gPYw--/,8987,3,3,3,3,2,3.0
528,N1bql5iddDQE9V5oOxE-/,343694,3,4,3,4,3,3.0
529,MICQY3SeJHhsnisqUA--/,327077,4,3,4,5,5,4.0
530,621WsASXJn5gu4nJbA--/,338115,2,4,3,3,4,3.0
531,Q650x6OdeiNYnY3q11MmKv7IgF0-/,336333,2,2,2,3,2,2.0
532,vqujhx.PdH_SiRZdrQqf/,327925,3,4,3,3,4,3.0
533,OdaxeNybfie5M6C_bA--/,331288,4,4,3,3,3,4.0
534,6c7r5OCBdCdtFaC55Io-/,323471,5,5,5,5,4,5.0
535,.6vYlsePdCMpcZ51dEffsg--/,328160,4,5,5,5,4,5.0
536,eR7MEymXZycTc.eGBz0-/,329862,1,4,2,3,1,2.0
537,KcTCZ42PYDTAmBkTQa4-/,344500,2,3,4,5,3,3.0
538,iq8a6r2bdDr3.9Z8d7D8tA--/,326744,1,3,1,3,2,1.0
539,fn0yKkuYdCkOHL3T4HWusqqb8eWZTQ--/,340423,4,4,3,3,3,3.0
540,MWCBToyfbzvq1f9_e9WTCmmw/,20324,3,5,4,4,5,4.0
541,Be.E4teecSVwngXX/,334820,2,3,2,2,2,2.0
542,ueplCG2deSuqUhoiIJOABJQ-/,328162,4,5,4,4,5,4.0
543,1_oUXx.bdD0G_ZgJ85PX/,323689,3,4,4,3,3,4.0
544,X7xxt2WTfhGfeUq28NNc/,85258,4,5,4,4,4,5.0
545,fqtxk_qCdCUF1A.07mg-/,340493,1,5,3,3,4,2.0
546,ItB2.SyccC9CzGkvGJgX/,330418,2,3,3,2,1,2.0
547,B4uZWJuCeiDfZup_IaNYsp0-/,334832,4,3,5,5,5,5.0
548,FBdDoLCCYDxgNruznZ8AtmCO/,323983,5,5,5,5,4,5.0
549,0IB7l_.FfSFtbTTS.oyiSg--/,329908,4,5,4,5,3,4.0
550,_kJVCjOGfCC1f2W7FmME0q_.lg--/,333518,5,5,5,5,4,5.0
551,9slni_mFfCACpFFxwzEn/,326771,4,4,2,4,4,4.0
552,AOVjd22CdCWuXBxJw7E_y3Birg--/,331380,4,4,4,5,5,5.0
553,pNI6WKSEdCbGBpMuqA--/,346457,5,4,4,4,4,4.0
554,49x5g6iBdCYg4e31UgnAt.yA/,328746,4,5,4,4,5,5.0
555,aqKWmfKTen8vNzU-/,320917,1,4,2,2,2,2.0
556,XA6OE6iecCAh7taogBJ2AA--/,332002,2,5,3,5,3,2.0
557,5nQCFteCeiW2nb6hHvraQdzM.QaeRv8-/,328160,5,5,5,4,3,4.0
558,FPckdICPfi8Z_LSd/,322926,1,2,1,1,1,1.0
559,dFz4VlOeYCNuv81JEe_US5wQlZF./,330507,3,5,5,5,3,4.0
560,cl65xfOFeSv7BFDpAaFDvQ--/,327925,2,4,3,5,3,3.0
561,IxxEgpyCeinMgdKj_K0WVA--/,336791,1,2,1,1,3,2.0
562,aKN5ypOAejdNRhP6UR0ukaD4/,330764,2,5,4,4,3,3.0
563,_6xUp1CGcCUm9YnnGbfG/,234476,4,4,4,3,4,4.0
564,s_wo0UabejyHkhU-/,342280,4,5,3,3,4,4.0
565,aUzt7IOcbC84CM_gHOAaDgE3/,348578,3,4,3,3,4,3.0
566,LAnWjyODcSF00NO_._E-/,328975,5,5,5,4,5,5.0
567,rkOf8e2SdCd7cLaOqbg-/,329782,5,5,5,4,4,5.0
568,QZHaMXmEdCUGdGM-/,331460,5,4,5,5,5,5.0
569,00Eg5VadejeiY5fny1dB/,326717,3,4,3,3,3,3.0
570,Y87_87qUeiA76bBvjg--/,328901,5,5,5,3,3,5.0
571,5mKUXz2bfCVw2Sa4C3Tknfc-/,332244,5,5,4,4,3,5.0
572,0K0n5.6EdDpROKA-/,333281,4,5,5,4,4,5.0
573,DZnTRMWFczY715.xcw--/,322994,5,5,5,5,4,5.0
574,dBWiUYKFcxFNNRzbJKxI/,336481,4,5,5,5,4,4.0
575,WtWusryDYTsnkYpmPxirBg--/,341611,4,5,4,5,3,4.0
576,SN05Y5SddCHgtWFJPsM-/,339261,3,4,5,5,4,4.0
577,F1TtQxKBdCXW7j18h4Q96XFc/,335765,5,3,5,4,3,4.0
578,jm5YHNeFcCfJ48l3pf75WMX2ZjVmAQ--/,14451,3,4,4,4,3,4.0
579,LG.jNWGfdy9zI_pj/,339831,2,3,2,3,2,3.0
580,2A8ay.eCeiAi6gxP6S1EHw--/,328895,1,3,1,1,1,1.0
581,OxNTtPeFdCAUjGUc4cHYHeE-/,149868,4,4,5,5,4,4.0
582,Ci50tMSBejki9lQ1_g--/,328895,3,2,3,4,3,4.0
583,VXyNfp.FYSE.7mIz3llQOw--/,324270,1,4,4,4,4,1.0
584,VAeElYeGdjmZer5iig--/,324026,3,4,3,4,2,3.0
585,6MxoNFKUfztOSJahG7rM7IKq/,348085,3,4,4,5,2,4.0
586,YgsCKDeafDqUQGWfMg9J/,341806,3,4,4,5,3,3.0
587,yXd15dGfeDsm4nxqdQ--/,85364,3,4,4,3,4,4.0
588,c13AHbGefCo3hXsHLDB5z7TJZjxz/,332598,3,4,4,4,5,4.0
589,L1ncyV2dfi2_a3zDZU.KfQ--/,346944,3,4,3,3,3,3.0
590,bIm4FxqbfCVJxxvH.19j/,326756,1,2,1,1,1,1.0
591,eYVOSqyPejylRF7kD7vl/,322994,5,5,5,5,3,5.0
592,ftbZpASReiEBgaAteUltiZie9w--/,327253,1,1,3,5,5,2.0
593,gNX6o6udfDc4.orGp5j2/,324255,4,5,5,3,4,5.0
594,qdNT.NiddDQs3XsCU4hwHyM-/,8812,2,5,3,5,5,3.0
595,_qh6jdGecCqaxzFofhDX/,338644,3,2,2,3,2,2.0
596,X1Dx2YGFeiAx6XYYKW.Rtjk0zRkR/,342452,3,3,4,3,3,3.0
597,fzZ4DjmRZxFXfbquK6kQ/,332729,5,5,4,4,4,5.0
598,rA6AhWOPYDRt0UcZ8Q--/,337470,4,4,4,3,3,4.0
599,1O4Vu1GabCLrqrykhw--/,328959,5,5,4,3,2,4.0
600,rSx9oOmCZjtrbe0I6T4m7Lg-/,319895,1,4,4,4,4,1.0
601,kSGDqqWdeixaGN_T/,344016,1,2,2,4,4,2.0
602,0x572AOYdDRH/,336448,2,4,2,3,2,2.0
603,3bkYu5yefHj8OoJVC7PtpQ--/,330940,1,2,1,1,1,2.0
604,u2mBvImdYDys8IKOuLcPg5w-/,348427,5,5,5,5,4,5.0
605,jscAeAeQfClQJ2TtjqMoLg--/,330871,3,3,2,3,3,3.0
606,K810Oi2PdD1IyWwPeJ3iOfw-/,329757,4,2,2,4,4,3.0
607,vJaoVdyVbDvRGx8Z9DO1TvRDY.VFLA--/,19931,4,4,3,3,3,4.0
608,iXXkzDWefS.nme8Bds085_VNZg--/,335390,3,3,3,1,3,3.0
609,eYYfPXiZdiswtoIY.2EQCA--/,1199,5,5,5,4,5,5.0
610,zha7eKyFeDoQA8qgKw--/,327080,4,5,4,5,5,5.0
611,5JOAmNWfeSKvQ27qoWbspD1SwQ--/,344059,2,4,2,2,3,2.0
612,SWnYIRWBfCKZzx6CJBl5vQ--/,330507,4,5,3,2,5,3.0
613,cElJwlaFfSc1JgNhEyFHtkE-/,330288,3,4,2,3,1,3.0
614,PMXl9XKZcS.3PLO./,327457,2,3,3,3,2,3.0
615,.fBTQ9eTcjv5S6byLA--/,320253,3,3,3,4,3,4.0
616,laVqr3uCZjv.w0IaBXEvkyUL1KE-/,340454,3,5,4,4,4,4.0
617,r2dhNAuXfCVYt9ShCLHEivgfntFg_g--/,328168,3,4,4,4,3,4.0
618,Ko7Zw0WddCv5IgCnYcw3/,330418,5,5,4,5,4,5.0
619,2UuQ_yCPdD7_ji7xtuYc/,324736,3,3,3,3,1,3.0
620,uGnWLfeFYS.R5FF7JDM-/,327925,1,3,3,4,2,2.0
621,me0hS5aMby1ZammW4Hr2PA--/,333967,1,2,1,1,2,1.0
622,47fFW0OdeiPi47XHQEvV8uhBnA--/,239980,4,5,2,2,4,3.0
623,toE1g32YSiutTbiSlw--/,327925,4,5,4,5,3,4.0
624,vjKbQm2DYTqLRWAFd5c-/,345364,2,4,4,3,3,3.0
625,96IUGVGPeiWKmsIIuA4uerc-/,343336,4,4,5,4,3,4.0
626,eYYfPXiZdiswtoIY.2EQCA--/,339115,4,3,4,5,4,4.0
627,5iO7oeqYeiyDItLivPhrqw--/,16912,5,4,5,5,5,5.0
628,zORSk3ycZSOY60Ey_RHsBw--/,332328,5,5,4,4,5,5.0
629,gn7e7x6FYH1r48fxYA--/,336897,4,4,3,3,4,5.0
630,xpChGRiYey8Q_86pcg--/,326220,4,5,4,5,4,4.0
631,n0UCNyKOejZW3U8r.1NEDrRUG3oBcUU2GjY_hwQ-/,322926,2,2,1,1,2,2.0
632,bLSqj3uPdCPp7ELFFlpTKg--/,337733,0,0,0,0,4,3.0
633,2NcoA8GddCWiPRP8ODMX/,325399,5,5,5,4,4,5.0
634,UuEMquaedChuH3M-/,341438,5,5,4,5,4,5.0
635,P1zf0aOXfSE8GjvlvWDYwA--/,331288,2,1,1,1,2,1.0
636,9vIIEImdey9xkw--/,346152,4,5,5,5,4,5.0
637,j1a5Rb.PZz3tbdal9LBae8A-/,332286,4,4,5,4,4,4.0
638,nt3Rc3SbejpPQCVB3H6r0j.Ekw--/,342687,3,4,4,4,4,4.0
639,vipqA76deH5VR3Tsa8Qecu8-/,332617,5,5,5,5,4,5.0
640,5FeoOmidbCGDkhxeZLHRWg--/,324298,4,5,4,5,4,5.0
641,SXIBBfKFYTwn.aTANbT4/,345881,3,3,3,3,4,3.0
642,Rt7jFCOaejhd_azl__X6FmGn/,85195,4,5,4,4,3,4.0
643,2xDwHAiDZiF3pHG_YELEH3U-/,346944,4,5,5,5,5,5.0
644,6ZXaTtKbdCNZ69Gj2QLs/,328899,2,4,3,4,5,3.0
645,XQozYH.XSiNClzycKWuMXg--/,325638,4,3,4,5,4,4.0
646,WtoSw5CYLTz00Q--/,329614,4,4,5,5,4,4.0
647,v4amMKqBfidYTH1fW8U-/,332371,5,4,5,4,4,5.0
648,_RHTCfaXfie2gDblxe8-/,323675,1,2,2,1,1,1.0
649,i2S.0wOdJCF8nbUTZwk-/,330798,4,5,5,3,4,4.0
650,OszqZuCYeiyDp50-/,326032,1,2,1,2,3,2.0
651,1LEsfwmDcD4uAiT8TmA-/,338475,5,4,3,5,5,4.0
652,Rkup0OOaejjWiqUiaOEILyMR/,235071,2,3,3,3,5,3.0
653,AVpXN.SbdCUho8p6ChdM702f1sPEqys-/,330764,5,5,5,5,4,5.0
654,pgTVBCiRdClrk8yyLYX..V3G9i88PQUM/,323005,3,5,4,4,3,4.0
655,3lFm.0qefD3yHdfwgUdsqQk-/,345235,5,4,5,5,3,4.0
656,u33NphSUbyLYlRe6Lw--/,346212,2,4,4,4,4,2.0
657,MXFFyJ6bdCc5.fxlH86taw--/,347053,4,5,4,3,5,4.0
658,Vg.da3GecCKelKmogBZP/,323313,3,4,3,3,2,3.0
659,GftuNWaPej1aUpnyGeBaFTM-/,332501,4,4,3,3,4,4.0
