user_id,item_id,story,casting,direction,images,music,rating
jvqJF4iUeTufinXoGSdkrP4-/,329594,5,5,5,4,4,5.0
NLGO9JqCcDzjhwvLd15oMgDp/,322281,5,5,4,4,5,5.0
hNimOlOedCPJ8iwP5as-/,327079,2,3,2,4,2,2.0
_gbKiTyefCykAWLABbwr254-/,234883,4,4,4,4,3,4.0
nYKZSkKEdCM2wwNFj6U-/,330912,4,3,2,3,3,3.0
KO6RWPaEZzzI_po-/,324199,3,4,4,4,5,4.0
SrJMIcyUcC_tK2g8jf0-/,327529,1,1,5,5,2,1.0
G7RVinGZey9Rnb3vbg--/,327079,3,5,5,5,4,4.0
TWs6qSKXYT2nO8PcLjU-/,13171,5,5,4,4,5,4.0
qdNT.NiddDQs3XsCU4hwHyM-/,340427,4,4,4,4,5,5.0
pjLANniFfi_cdkvDug--/,329757,4,5,4,5,4,4.0
YSkUOECddCMWT9kqjvU-/,340543,4,1,2,3,3,2.0
TcxLsledeiNdaShZOJSBtDU-/,344411,1,1,3,2,2,2.0
2fxnnGGeeiTXZUYj/,329294,5,5,5,5,4,5.0
KYuQNkeFcDxvzxMFxkJiRImKL7vJ/,86153,4,4,5,4,4,4.0
VOARUJSbejtPOEun5gEE0Tzu/,339088,1,2,1,1,2,1.0
9MEWNLWCdCVtHd2OZQ23twRnhx9M/,333627,5,5,4,5,4,5.0
UC0HfKiFYTsP3g9QfKqL/,323065,4,4,4,5,4,4.0
pFKP6huXZi.8fvHyPrpNo8XY2SqR/,340877,4,5,5,5,4,5.0
j3MER3uPej1tnQ0GrgRZqakR/,325152,5,5,4,5,4,4.0
rq.hI.GVfSuMPxDwrjI-/,333522,4,3,4,4,4,4.0
L_SO.ueefDxkqRBTD15TGyzPibpr/,334768,2,5,3,3,3,3.0
TCkSKaCZeCfA1JmwOQ--/,334855,2,4,3,3,3,3.0
zaOPWBOPZiVtU8Ql7mM-/,326623,4,5,5,5,4,5.0
ilW6X4mFcSEUlB8exQ--/,240710,4,5,5,4,5,4.0
YgAffcWPejyAyBobIP3iKYFhVg--/,332897,4,5,5,4,4,5.0
8R5612SBfCLdNm80qg--/,332848,4,4,5,5,5,4.0
gn7e7x6FYH1r48fxYA--/,343946,2,5,1,2,3,2.0
YhhPQFedcC28FBDZ9w--/,325423,4,5,5,5,4,4.0
5hLfcuaXeSftV5AOLu4-/,330592,4,3,3,4,5,4.0
xz1bkY2VfSedJR1ewdQfac5MgQ--/,333518,1,5,2,3,2,2.0
jpM4U0GPYCXx2IQV5PPGzw--/,334855,4,5,5,5,5,4.0
R1DJaB.FfTuj.Od2mAsX/,163178,4,5,5,5,4,4.0
3csMBRCYZSmJdox.RA--/,328152,3,4,4,4,4,3.0
1SNpv1.XfXqP1ZpoWw--/,347535,4,4,4,5,4,4.0
sW7rFMmMbCNW8A--/,335873,3,4,4,4,4,4.0
574H8WyPYCOPd3OfRh0JUls9BhV4CpWfhA--/,9156,3,4,2,3,2,3.0
znK5yCmCdHdegMamv5Q-/,326203,2,2,2,5,2,3.0
2DXpL3OTbS3vdnA-/,326035,4,5,5,5,5,5.0
TU_2bT2EbCGAvy0WI8A-/,322922,4,5,5,3,3,4.0
VJ.KHPGGYCDNasffPA--/,324416,4,3,4,4,5,4.0
O3WW4ISdey_T_2M-/,325030,5,5,5,5,4,5.0
1dXeXFaVfC8YGlI_mok-/,339914,5,5,4,5,4,5.0
hNi3NNeFdCUVvPxdrb1bC7jRqQ--/,331713,2,2,3,4,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,327120,1,2,2,2,3,2.0
c4HzNV.FYS.BCF24NnimnLg-/,342856,2,3,3,2,2,2.0
lM6sWM6BeiIv0p9ENQohWwU_/,347996,4,5,4,4,3,5.0
KcTCZ42PYDTAmBkTQa4-/,335567,2,4,3,4,3,3.0
z9hKG6KXSiODPpmuNsUb5jTfFQ--/,341767,3,4,5,5,4,4.0
vCkqTe.DeycYvQFwpoA1A7qh8Zz3iRYq/,325724,3,4,4,5,5,4.0
zJmr9VyEcCEsyD3T7fNg_6k-/,321494,5,5,5,4,5,5.0
QjW7ZymbfDec3FU_u8t1iHdZ/,241450,4,5,5,3,3,5.0
vJAtU9ybdDqqieS.ffj_og--/,343965,3,3,5,5,5,5.0
feszWLadYSURKopWEAVr.4.2/,341701,4,4,3,5,4,4.0
XGtqvcCbYCX88g0hHNVS9fU-/,325438,5,5,5,4,3,5.0
iP19r3eTcHdIbj8n/,332812,5,5,4,5,5,5.0
v5.g5y6bdD2KK2R821jhGYg-/,333828,5,4,5,4,4,4.0
z85pLE.bcDyjc.pINCjzCf1z1Xkk/,344013,5,4,5,5,3,4.0
VadjCwmbdC1_TBM-/,342005,3,2,4,5,5,3.0
WrxNjc6CdCMrQl6lisI-/,339701,4,5,4,5,5,4.0
G2gk8o.FdDeAOgly7JoMuKw5lkw-/,324900,5,4,3,3,4,5.0
NEc9WKKbZn8Olfrm/,327215,3,3,3,5,3,4.0
c9w2A5yEJX6MpiHzQPU-/,334089,5,4,5,5,4,5.0
roYm2BSPYSEFVnPWfA--/,342231,5,4,4,5,4,4.0
Q2zGZ7WFYCCMmg9sKzU-/,326158,4,3,3,3,3,4.0
J40QAw6FcCAY2oLw_gQ-/,335584,5,4,5,4,5,5.0
3sCgxQScYDzR2mDaVw--/,320766,1,2,1,1,1,1.0
DvdAjK6bdHyQ0iUsQA--/,347210,3,5,3,4,5,4.0
CLQIMfyQZnfRvl6o/,324443,3,3,1,1,2,2.0
Q.qJP86acC8qnLhxmKm_k8IA/,333622,4,4,4,3,3,4.0
S3rt4X2TSi_vtfp0aYR.ww--/,328770,4,4,2,4,3,4.0
xI78JzyGfC1lhLFvKg8GsdgUOw--/,335612,2,5,2,5,5,2.0
GKAX7OmCfDnWmL1Os1Y-/,340199,4,5,4,3,3,4.0
Bl0.U_yCeiMamoOMOrTJcw3.eRFe/,326624,3,5,2,4,3,4.0
0AgQNr2PdCkFqUU3GkL7/,333833,5,5,4,4,4,5.0
HQuyKPeGZiN.IA--/,330418,4,4,4,4,3,4.0
hFz6sSubdD2ROjZCfr3YlfGV/,146461,4,5,4,3,5,4.0
sAWvJDCRYCfO6IBlTc65F6ZI6BzDYvI-/,336717,1,4,2,1,3,1.0
GgxD2SySdDw4_E71va0lAQl3Kg--/,346557,2,3,2,2,2,2.0
TV6YuneSfCA.toZHKSWA/,328359,5,4,5,5,5,5.0
NhYN5WOXfDzwqoa_9Q--/,323370,1,4,3,5,3,3.0
WSBeqHmbdjxASpPr/,338319,4,5,4,4,5,4.0
LYa0aByVZSxjq.DjFg--/,328557,1,4,4,2,2,2.0
lsn4ssGbdCkFSkoWxw--/,327034,4,4,4,5,3,4.0
Xe1alyqReiFzwA7g/,327031,2,3,4,5,4,3.0
htt94lCbfCGz4aroZPM-/,334878,4,3,3,2,4,3.0
Vp2OyGqedC0UjUZcEQ--/,335800,1,1,2,5,5,2.0
AS1xeJePYCXVyDhB4Jt7_xBL/,347524,5,5,4,5,4,5.0
HP3jC5KfeyUM4MEUQG7Dlg--/,10584,5,4,4,3,3,5.0
Z8za3SKCdCAogc6pSvBm/,338546,4,4,4,5,5,5.0
IzIq3AGUdCA8cMYQkA--/,335655,5,5,4,5,5,4.0
vmjVTCqYdChML3p4Pg--/,332616,4,4,4,4,1,4.0
7sdq452ReinD4FVYVsRY/,327082,1,3,1,1,1,1.0
AU72iceXcSv5TuqR/,337733,1,2,1,1,1,1.0
jCt73r.RYT2H4S50Jw--/,347375,3,2,4,3,3,2.0
cuZhIJCCcDpJPp8TNDCP0Y21/,330361,5,0,0,0,0,5.0
1KPdhbadfCDrvOryTqWiAQ--/,329634,4,5,2,2,2,3.0
tdvTXFCdejoLA4ZZPVw-/,84330,4,3,4,5,3,4.0
Jh32G_CbdH5Q7SNXt.8OZMQsqQ--/,13006,4,5,4,3,4,4.0
qeMa8tqdcCBi7cCN5x9Qo3w-/,325627,3,3,2,3,2,3.0
Hh0voVaSeiE8jAMAJbwKaitsZg--/,25717,5,4,5,5,5,5.0
NAwb8CSdYDx0wSmd_4xidEo-/,329767,3,4,3,3,3,3.0
U19bjeabfn4W8IaYpSw-/,335594,3,5,5,5,3,3.0
q5SWHFuXdHY0cA--/,326554,4,5,5,5,5,5.0
nosjZgSddCFirGGij_fRhRjF/,320510,2,4,2,3,3,2.0
kLkr1jydfCBYrSNTUAjTt9Hr/,325865,2,4,2,3,2,3.0
oV4pb02VZSXtMDsnlg--/,51814,5,5,4,4,4,5.0
fywsIDqbcSVCYPw-/,335872,3,4,3,3,4,4.0
hXlJRcSPYCWLd7FVz6FXyXk-/,340611,2,4,4,4,4,3.0
I_TYKgCXZS_KPnblGWs-/,320447,5,5,5,3,3,5.0
Q.sGk4WfYSFB9tLMiZs-/,338319,4,5,4,4,3,4.0
nosjZgSddCFirGGij_fRhRjF/,7935,3,3,3,4,3,3.0
Eb.07nueYClWSAXkVokzCA--/,341806,3,1,1,2,1,2.0
BAubFeWRfCrOZSLQH1B8mjasBEXGyMU-/,240367,5,5,5,5,4,5.0
E2CV8FyQcj9eaiqiHw--/,323841,3,3,3,4,3,3.0
Fg7MxqOUeTtk5iqIU7XGywjB2A--/,322482,3,3,2,2,3,3.0
6nt3OXuefCoFC4bfFg--/,318586,3,1,3,3,3,3.0
MuE0YsCMcCBd87LijFc-/,325802,4,4,3,3,4,4.0
n49717iMfCMGy61xLhzoVBTSbf6z/,322114,1,2,2,4,3,2.0
iX_U5FGXeS_RagkigVO6gU4bK7c-/,6556,5,5,4,4,4,5.0
8SHH3JubdD2e4RM5ZyVDbvJj81JB46qPi609/,3694,4,5,5,5,5,5.0
Be.E4teecSVwngXX/,324451,2,4,3,2,0,2.0
Dmt33Z2ddDliCZLO.RxGcwlSh8o3fQ--/,338081,5,5,4,5,5,4.0
1UingaaddCVkg8ruHdzL/,322538,3,3,4,4,4,4.0
ZJ.Um1CXZzoISHnFQyGdBLZYkeaO/,25146,5,5,4,5,4,5.0
tiRFUvOMYC36EWU_IDtkBHw-/,330464,4,4,4,4,5,4.0
qc2gGFCZcDbmpdHIY58-/,331288,5,5,4,4,5,5.0
EfNNxn6GYCWJZYD_W84-/,339088,5,4,4,4,4,5.0
3v6Qbcqefi.bvbfmJA--/,342683,3,4,4,4,4,4.0
em6x7TyQYSzP0MeDwA--/,326503,5,4,4,4,4,5.0
7UFdETuBfDy6HuCzAaKjNeBlGQw-/,325324,2,4,3,5,3,4.0
.3_hNzSRdyjOs72oLA--/,335925,5,4,4,4,4,5.0
oZL8wwuaejhhsrUCkTVt0Og-/,338050,2,1,1,1,1,1.0
_6.6zSKadBGlZb0v_ewMpro-/,84339,3,4,4,3,4,4.0
9t_RgrGXZyd8bT4qGpJS4Q--/,334624,4,1,4,3,4,2.0
eYYfPXiZdiswtoIY.2EQCA--/,334416,3,3,4,2,3,3.0
kxCqjUOecCDSdE9X/,322931,2,3,2,4,3,2.0
nFgcE36EcjpSYQ9hHA--/,335925,4,4,3,4,4,4.0
YZRD_CuCdCVZnPZcJ960iA--/,15578,4,4,3,3,5,4.0
YA94kvyGcDwNvUb_rM62K96l/,20916,5,5,4,4,4,5.0
xz1bkY2VfSedJR1ewdQfac5MgQ--/,338121,1,1,1,2,1,1.0
nT.Q7iuEejsvIa9vtVdAKyvk/,322729,4,3,3,4,3,4.0
K2UKyFeefDy.LIIiolrmx7.u/,239566,5,5,5,5,4,5.0
K1QPWNOFeiaf1Chm/,338333,4,5,4,4,4,4.0
QLV4PBKOYjcygNB_Rw--/,328807,3,3,4,4,3,3.0
dj5WytaffiXDRKwNJqg-/,333252,4,5,3,4,3,3.0
8snFMVyXZSd5wl2eE1kK/,238161,3,5,4,4,4,4.0
VzB7eEydeiMUi_KtUcpC/,338644,1,3,1,2,1,1.0
NIrcyYKZZyvdzD8-/,326362,4,2,3,5,5,4.0
28m8RcSCdD9UBR6X/,334832,4,5,5,5,4,5.0
RUqOl9.EZ378Lq1Y8A--/,83888,4,3,3,3,3,3.0
D8Tpk4GcSiWfCBbQ6v2Qrh0-/,344125,2,3,2,2,2,2.0
hX5LD6yGYiaHAu7uL4.O/,348001,1,1,3,4,1,1.0
gQf8gHeFdCJCTkQbtHI-/,324030,4,5,5,4,3,4.0
9ZYGiciEei1bVT4.7Y0Ls2g-/,320948,3,5,5,4,3,4.0
KRuaqA.Gejxbv1qyQQgZ/,324536,4,4,4,4,5,4.0
pHDQGQqReyPqioMjRwqggqKXRSU-/,323638,3,5,3,5,3,4.0
CrCP8c6eYi_MjxDGv8yH/,326203,3,2,3,4,4,3.0
WpnGoCqFfSfQtpuLe_hr1pWLsVd2lw--/,340403,2,3,4,4,3,2.0
Ba96fVqXdHbf/,344920,2,1,2,2,2,1.0
5OIjgdqEeiwUFMl_YdKvxCLJHvE-/,330487,3,4,1,3,3,1.0
3h.pJq2CeiM_LvhbPA--/,28627,1,3,1,4,3,2.0
JKohaRuFYCPUMgN2KQ--/,327644,2,5,3,2,3,3.0
e3HD6VCYdCFW8YvovesL76iadA--/,336089,3,5,4,4,3,3.0
gEDvDHyecDzwxv2GvSM6NLE-/,327082,1,1,1,2,1,1.0
4aaR5_icdCPbUY70_8X7BRiy5rp49Ow-/,327925,1,3,2,3,1,1.0
YDRbiPaCcDz9.BulAN4SkCDKVdWlYQ--/,330418,3,4,2,3,3,2.0
nHgSPWGFcC9pUwHRRioL/,334882,3,4,3,4,3,3.0
Rz9q3hyGeiWvPQA-/,321841,4,5,4,4,4,4.0
_ueiuAqeeiGuAe8DjTAgs5Ae9VYfSAg-/,162586,3,3,3,3,4,3.0
jM2o3M2AeS8kN6A_Ng--/,325423,5,4,3,2,3,5.0
xRerxquFbCHMXje0/,330042,4,4,5,5,5,5.0
O3WW4ISdey_T_2M-/,325785,1,4,2,3,1,2.0
dhTfguyHZCXAd87uQQ--/,328314,4,3,3,5,4,4.0
Z_JxNa2SdzbeD_oCwQ--/,335655,5,4,5,5,4,5.0
Pdaej2KGdC.M768MZ96w/,335655,3,4,3,4,3,3.0
EzlZADmVSjk_O50-/,329145,4,3,2,3,3,3.0
0NfdwN6FcCDCzBbT11cR/,337733,3,4,3,5,4,3.0
bqjGEOKFfSHn27SqKGUJ/,343233,1,2,1,5,5,1.0
YFhpsSSefDzdJnAzk_Kx4_g-/,342620,5,3,3,3,3,4.0
6xzXTPydfDxlcKuHDuG7UigotA--/,339634,2,3,2,2,2,3.0
jccEAe.ZfietLze5STUsVw--/,320647,4,5,5,5,5,5.0
J7jo4cePdCOf6hgUeT9f2DHhOgi_/,321911,4,4,4,5,5,4.0
1k5pGvuPYDQJOHdQYQ--/,344974,2,4,3,4,3,3.0
oYxvH1OCdCVj8RKmvH7sb73DbQ--/,323917,4,4,3,4,5,5.0
YXitxzabdDer8X5Z.ms-/,339309,1,1,1,2,2,1.0
aqSNDWSFfSd4wC_SzjxSqYI_2A--/,341516,1,2,2,2,1,1.0
QTxQzvyYdCep4n6KjyncRNiG_w--/,333858,1,4,2,2,2,1.0
eYYfPXiZdiswtoIY.2EQCA--/,10584,5,5,5,4,3,5.0
ug7g5EyZfjd3Cw5MmZuMYA--/,322041,2,5,2,4,4,3.0
_sLH0ZqSZy_fTIp4KM3.mSQtrg--/,340493,3,5,4,2,1,3.0
7hRbse2edCa5DkTOupI-/,342575,4,5,5,5,4,5.0
bku39g6bfj8zKqXZKw--/,334371,1,5,2,3,5,2.0
VNlM7_.bJ3obzAXlXuBY_a4-/,332562,1,2,1,2,2,2.0
YZRD_CuCdCVZnPZcJ960iA--/,346608,3,3,5,5,5,5.0
J4Boon6XeScdS6m.SULD/,342371,2,2,2,3,2,2.0
mH.sCDWbdDxPlkKdl_20Zgi7/,344584,3,3,3,5,3,3.0
4505h9iReiGPv6kIUGy4OW7_/,322616,3,4,4,3,5,4.0
YqWz2PGPej17vbuCrUEMgw--/,326032,3,5,4,5,5,4.0
YwawfRWYfS0pYiXLT51Keg--/,322193,2,4,3,3,3,3.0
N1bql5iddDQE9V5oOxE-/,333518,3,4,3,3,0,3.0
A87ZlPmfcyG0ZQlDO2S1/,335567,5,4,4,4,4,5.0
Zuc9U7CPeC8wcuht4A--/,328744,4,5,4,4,3,3.0
Xe1alyqReiFzwA7g/,241745,2,4,2,1,1,3.0
4pUL8GyddDl7lL.7MAZepsA./,346341,4,5,4,5,3,5.0
Y0aGDsWEbC8CQCSNog--/,331508,2,3,3,3,4,3.0
C9QlBtedYCMB45_CLcc-/,333057,4,5,3,5,4,4.0
jVgQqgCebCHulCTy/,348610,5,4,5,5,5,5.0
RRxvLY6ecCByKSgurQ--/,340611,4,5,4,5,4,5.0
izceOuqbdCsqs.FEBkvvJBzp/,329978,5,4,4,5,4,4.0
cAAKVJKXeidGFgGXUaRVM2d7no0-/,334147,5,5,4,4,4,5.0
NrIdl7eCeiMhYOQApth0Cro-/,329774,2,3,3,4,2,2.0
yO1ACZWcezpSpiBUd0g-/,320184,2,2,4,4,4,3.0
wamlAiedfSxkhMe5Aw--/,85316,2,3,3,5,3,3.0
4Psu6auQcTojbSrGsQ--/,327033,3,3,4,5,5,3.0
dLENoDqfZi_N773ZuMw-/,330915,2,3,2,2,2,2.0
hNoyB_eVfSFk.hUJNzUwo9bl/,337475,3,5,5,3,4,4.0
5MdI1BKDZiawxUYaTEo-/,336736,4,5,3,4,2,4.0
aGqdTH2FYSeeRtKY721b/,335041,5,5,4,4,5,4.0
Pff0XPKcfDzrvQ_D8obfyA--/,322605,4,5,4,3,3,4.0
RDM_gNyFey9dEIRm/,326859,4,5,5,4,5,5.0
GerM1M6YejwdtaY-/,239734,2,2,3,3,3,2.0
8YPz.pmXZDTGBLbEUhM-/,330912,4,5,5,4,4,5.0
96Io0.aCbCvyc0.I12GseQ--/,329456,3,5,4,4,3,3.0
_5vCdjecYD1cRqTbRTmgdITtfZgVZxM-/,28627,5,4,5,4,3,4.0
JGnTxUqCbHjUi33ytg--/,336717,2,3,3,2,3,3.0
U9x7O82FeCdxTH53Zg6KiiqOMUE-/,346152,5,5,4,5,4,5.0
5G2pe1WVfX3vQGy_QA--/,325029,4,5,4,5,5,4.0
l.18yAqYeiw0c0yRqeZ2eA--/,322729,3,3,3,3,2,3.0
5NXsYRSdbyZfRXbchSBvR3E-/,326203,3,3,3,4,3,3.0
GnCZrdSOYiXBoWJjTQ--/,326723,4,4,4,3,4,4.0
nOjLckiFej2Tb_PdELqOzpgUgx1_/,347378,3,4,5,4,3,3.0
vVG7s0iPdDpe80vheVbbJ7TYBdc-/,162852,4,4,3,3,3,4.0
z8QHKGWEeieHoU9uvfSwwurfLp4-/,319351,4,4,5,3,3,5.0
K6L_Ss.dcCBADYanGrcWe5wBUux27g--/,327545,5,5,4,4,5,4.0
bIMrX5ydYCCmckKV/,102,4,4,4,5,4,4.0
ZZ6YmA6PfBGfBFZksg--/,330525,1,2,1,2,2,1.0
.s1M7d6CdCAeGRuJlGNaNUb7mw--/,326554,3,4,2,2,2,3.0
9WczHWeCZjvfvfcFoaM-/,327925,5,5,4,5,5,5.0
dZXqIiSXZDtIHnc_2SG8SpcWMQ--/,332002,2,3,2,5,1,3.0
2EBUwhuYdCXhsZ4m_mswhA--/,324789,1,2,1,2,2,2.0
m28X5W6QfyTYT7w_kw--/,323638,4,5,5,5,5,5.0
Fph6KmiccDoq9s0kORC6UA6qZIc-/,19207,5,4,4,4,3,5.0
OTd586KUdyeceXtg/,328907,2,2,2,4,2,3.0
w6KQTEydeiDdS2EhVMHeXHmFdw1q/,324734,3,4,4,5,3,3.0
1V6g0JuFfCBXY_BwTV7k9IfVLA--/,163027,4,4,5,5,5,5.0
Xle2Y_ydfC3IuXHN4cI-/,344055,3,3,3,3,2,3.0
etLQQF2ffiGgRcUn9w--/,84794,3,4,3,4,3,3.0
ryOlHHOCdHY7vrGmyA--/,237364,2,3,1,1,1,2.0
W.Xm1iKbIi9RxT9g/,322281,3,4,3,2,3,4.0
51VMmh6EbCFjSf142qg-/,340064,3,4,2,3,2,3.0
MDD2jledej53_hEEUOSjcyqdjdRtgdE-/,159465,3,4,4,5,4,5.0
fLfAed.ddCDOc9Wmu8_usrg-/,340799,5,4,5,4,5,5.0
1WXbJqaFdDqleXR3l_xMfg--/,330418,4,5,5,4,3,5.0
kwiMw9abdDxNfk7wZMH0_h5M/,330042,2,4,2,2,2,2.0
GxQORBuFfSeRCJQHxHK4/,338199,4,5,4,4,4,4.0
7mRTKjSdYCNSn7yLBpmV7al8OQ--/,341770,5,5,4,5,4,5.0
AGZK3W.dcHxYrN96pMU-/,334146,1,3,2,3,2,1.0
fhnpGkqPen9Yl_VLTTbX/,324899,4,5,4,3,5,4.0
GftuNWaPej1aUpnyGeBaFTM-/,332501,4,4,3,3,4,4.0
JRj0WcybfCXkec5RR4dlRFr5/,344359,3,5,5,5,5,5.0
37w2.tqEfCHtfX3X_7I-/,325029,5,4,4,5,4,4.0
5m4HEa6Pej1YIMnraegy3aVm/,338752,5,5,5,4,4,5.0
6McR_2qddDqGiMrWlaZjn_nLyhuj/,13782,4,5,4,4,4,4.0
ZZ6YmA6PfBGfBFZksg--/,340162,1,4,3,3,3,3.0
pEeiXXiPYCW4cRaTQ_YxVw--/,321911,5,5,2,5,3,5.0
2md1kmedYCMc39MVKAFDJMSrzoA-/,9889,3,3,3,2,2,3.0
0PZhII.ZcS95ShkrdBAfJaRm/,327120,4,3,3,2,2,3.0
bJAO.0abeSgIKDmvzA--/,7547,3,4,4,4,5,4.0
CQNWAxqefH_goXFjYI0Mxw--/,162566,4,4,4,3,4,3.0
DNSDqFWTdDwYXQotQ_c2haE-/,324304,4,5,4,5,5,5.0
XcrOMPiSZy.Ad7VhLfb0pSnQmYo-/,348678,2,3,2,3,2,2.0
OCOQrmSXeicJXub47r1MOY_mEg--/,342552,1,2,2,1,1,1.0
F_jyhASRejw8ONwB92Yr/,336304,5,3,1,3,5,2.0
QOuQHKOFeiXqP.QHYcYi/,323985,4,5,5,4,5,4.0
BP083POUdya_6HM-/,329507,4,5,4,5,3,4.0
BNERox6CdCWfeYukzyCZUtk-/,330813,1,2,2,4,3,2.0
e4iaazuddCCYHAhCKBfz/,327081,3,4,4,4,3,4.0
k93RtKKedCLI7mT2hXw-/,331364,3,5,1,2,2,3.0
CQNWAxqefH_goXFjYI0Mxw--/,320373,5,4,3,4,3,4.0
grGTj0mSfz74Jy8hfw--/,342005,2,3,1,1,2,2.0
u6mNbmeaJ3qzTQ--/,340403,2,3,3,3,3,3.0
D_X2dD.TfyeWdOxcJjc-/,324544,1,3,1,2,2,1.0
AZsM3nKadDi3Jt2J1PquWLht/,327529,4,4,5,5,4,4.0
_LxjhVqbSi.Bub6kiw--/,324033,2,3,3,5,3,4.0
3rPz3SKfZi9J6Le46oSs/,340611,3,3,3,4,5,3.0
zqnAX.2bfDdGkPkyJPYWYw--/,336448,1,4,1,2,3,2.0
1mjen.eddCPWxQXPNA--/,326307,2,2,2,3,2,2.0
wyWD3.SdeiPA6DAf3.vjtPEF/,342444,3,2,3,4,3,3.0
znK5yCmCdHdegMamv5Q-/,332328,3,2,2,2,1,3.0
hCtS6umASiOPcDWa_ew-/,341728,4,1,1,2,2,3.0
cXbQuOOedCNR01LhMHGY/,327391,5,4,5,5,4,5.0
GDhkzmuddCUOxa1yuQ--/,338676,1,1,1,2,1,1.0
4BZSMJyQZzsG2PLx_y7thgc-/,347810,4,5,4,5,3,4.0
I.nQBjWUejr6J1yBptFuig--/,346876,5,5,5,4,4,5.0
t4B6RUmdfDScCnVPwo28/,336818,5,3,5,5,3,4.0
wgENdmqCdDpdplfBYQGt/,237363,3,4,3,3,3,3.0
3ISk.iOEdCqwb9fvrff8/,25289,3,4,3,3,3,4.0
LmPABJubdBF4uNfJwXDRNg--/,341433,2,3,3,3,2,2.0
vQ.FkfeadCe2bQyTDsjO/,324946,2,3,5,4,3,4.0
GSX7FCKfdiZVlR_y5NnLyg--/,344616,5,5,3,2,4,4.0
cxrOXMyPejuD6YQLh8gHWyRT/,329681,4,5,5,4,4,4.0
ggCIhSycYD07voKjPx2pNYK_uqEAb6TbVcagCkFVy1iGpg--/,328151,4,5,4,5,4,4.0
1BgINQyEdCUYNLyDHvI-/,332026,4,5,3,4,5,4.0
8xvUlmKPdCOEMmcKCSVUAA0q46BVK74P/,328557,3,2,3,4,3,3.0
Dk338p6PejsZFle3edeRZqs-/,326664,2,4,2,4,3,3.0
AFj.sFaSdDy9lm12zPfrzwBygZbgkgc-/,342205,4,5,4,5,5,5.0
a.62KcKbdCA1b4GP/,327916,5,5,5,5,4,5.0
RAIT3qydcCeMYE.X/,323360,4,5,3,3,4,4.0
ug7g5EyZfjd3Cw5MmZuMYA--/,331246,4,5,4,5,4,4.0
taAguoGYcCXHcbq1eR28/,340611,1,2,1,2,2,1.0
dAaIoNGUeiCfeyTUyZvKXomo7bZ0UA--/,325799,4,4,4,4,5,4.0
xgnlFpqUej28sQXFxt4y/,328357,5,3,5,5,5,4.0
Xe1alyqReiFzwA7g/,341570,4,5,4,4,4,4.0
5oymFqWCeiM5a4Bte_I-/,89972,4,5,5,5,5,4.0
BM3jaMOfdi8q_4JI47YJXnU-/,327926,5,2,3,4,3,4.0
y0.HFSGYdCP8GVy3R9md7w--/,15994,5,5,5,5,4,5.0
jjn_OeiEfCWWs.EIReW1J7bH7NU-/,338494,2,5,4,4,4,3.0
LfVdt3WdYDwzzH5Gn0utHyo0QKkV/,343591,3,3,4,4,4,4.0
SyKyIcqFdC2IgtqU5uE-/,331238,2,2,2,3,3,3.0
.GqtiD6bdDyZK_nX9GdWknVd8A--/,335872,1,1,1,2,2,1.0
.UD1R06XeStd6xU9TPVwUQ--/,327082,2,4,3,5,4,4.0
en81lzKddCDa_2ApA1VmeA--/,335747,1,5,4,5,5,2.0
7JSfnfiddDrPkPN_kF2FlA--/,344646,4,4,4,4,5,5.0
beO6GuyddDRs17pDaFE-/,342451,3,5,3,3,3,5.0
53N4oHiffjvUCdDUbLbgMuM-/,324407,2,3,2,3,3,3.0
hPPpbDqdYDvr1Q1RCGT./,337723,4,5,4,5,5,5.0
1UingaaddCVkg8ruHdzL/,319428,3,3,4,5,3,4.0
YQBazTGFfScBizqyhQ--/,339013,1,1,1,3,2,2.0
xXcfzw6XdyugmA--/,327082,3,1,2,3,3,3.0
qa.bKbmbdD1SJAYPnmxv_RF0Xw--/,326699,3,4,3,3,3,3.0
F.DXmWmbeiPfHUxYsgm8tRLIFg--/,326032,3,4,4,4,4,4.0
O2OYxL2PfDtgn9VhEQ--/,86283,5,4,4,4,3,4.0
hThxClOVZnvqDn1jzTal0TsFog--/,326311,2,3,2,3,2,2.0
4JjdXdaCdzsYtPA-/,322654,2,4,3,2,1,2.0
fETP0TmddDm4PyeM3IiK_7rjxQ--/,329493,5,0,0,0,0,5.0
584XHKubejyFadGJVw5uVfuzP6k-/,326670,4,4,4,4,5,4.0
vUDuocqSYSOHR_UvYQ--/,346672,4,5,4,4,4,4.0
51VMmh6EbCFjSf142qg-/,344358,2,4,2,3,3,3.0
.Mnf3QGXbC_o.82N7g--/,322116,2,4,2,2,3,2.0
bx0hDnybdD37KL.YrnxD54QU5jhL/,326362,1,2,2,3,3,2.0
KvQ1OYmdYDuGxItiC36Nlw--/,326582,4,4,4,5,4,4.0
x1AtzRObeyZC0h9ISg--/,325096,5,4,3,4,3,4.0
hBzNwrSdbDskhBf1kA--/,328207,2,5,1,4,3,2.0
X7f_sSGfbC.bM3dRnjh_w4mFISA-/,335444,4,3,3,4,4,4.0
0fgx_dydYTYnYYdAIQ--/,334659,2,4,1,1,3,3.0
hb14KY.CeiCpbxLmGSwZ.G2wrnk-/,335873,5,4,5,5,5,5.0
